DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names (3)|Attributes from Lookup Table
claimcenter.dbo.cc_contribfactor|ResContributingFactors|ID|claimcenter.dbo.cctl_ResContributingFactors|cctl_ResContributingFactors_TypeCode_ResContributingFactors / cctl_ResContributingFactors_Name_ResContributingFactors / cctl_ResContributingFactors_Description_ResContributingFactors|TypeCode / Name / Description
claimcenter.dbo.cc_contribfactor|SecContributingFactors|ID|claimcenter.dbo.cctl_SecContributingFactors|cctl_SecContributingFactors_TypeCode_SecContributingFactors / cctl_SecContributingFactors_Name_SecContributingFactors / cctl_SecContributingFactors_Description_SecContributingFactors|TypeCode / Name / Description
claimcenter.dbo.ccx_copart_ext|AuctionType|ID|claimcenter.dbo.cctl_Copart_AuctionType|cctl_Copart_AuctionType_TypeCode_AuctionType / cctl_Copart_AuctionType_Name_AuctionType / cctl_Copart_AuctionType_Description_AuctionType|TypeCode / Name / Description
claimcenter.dbo.ccx_copart_ext|CancelReason|ID|claimcenter.dbo.cctl_Copart_CancelReason|cctl_Copart_CancelReason_TypeCode_CancelReason / cctl_Copart_CancelReason_Name_CancelReason / cctl_Copart_CancelReason_Description_CancelReason|TypeCode / Name / Description
claimcenter.dbo.ccx_copart_ext|LossType|ID|claimcenter.dbo.cctl_CoPart_LossTypeCodes|cctl_CoPart_LossTypeCodes_TypeCode_LossType / cctl_CoPart_LossTypeCodes_Name_LossType / cctl_CoPart_LossTypeCodes_Description_LossType|TypeCode / Name / Description
claimcenter.dbo.ccx_copart_ext|POI|ID|claimcenter.dbo.cctl_TotalLoss_DMGCode|cctl_TotalLoss_DMGCode_TypeCode_POI / cctl_TotalLoss_DMGCode_Name_POI / cctl_TotalLoss_DMGCode_Description_POI|TypeCode / Name / Description
claimcenter.dbo.ccx_copart_ext|SellerCode|ID|claimcenter.dbo.cctl_TotalLoss_SellerCode|cctl_TotalLoss_SellerCode_TypeCode_SellerCode / cctl_TotalLoss_SellerCode_Name_SellerCode / cctl_TotalLoss_SellerCode_Description_SellerCode|TypeCode / Name / Description
claimcenter.dbo.ccx_copart_ext|VehicleType|ID|claimcenter.dbo.cctl_TotalLoss_VehicleType|cctl_TotalLoss_VehicleType_TypeCode_VehicleType / cctl_TotalLoss_VehicleType_Name_VehicleType / cctl_TotalLoss_VehicleType_Description_VehicleType|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|AggregateLimitType_Ext|ID|claimcenter.dbo.cctl_AggregateLimitType|cctl_AggregateLimitType_TypeCode_AggregateLimitType_Ext / cctl_AggregateLimitType_Name_AggregateLimitType_Ext / cctl_AggregateLimitType_Description_AggregateLimitType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|AggregateValueType_Ext|ID|claimcenter.dbo.cctl_AggregateType|cctl_AggregateType_TypeCode_AggregateValueType_Ext / cctl_AggregateType_Name_AggregateValueType_Ext / cctl_AggregateType_Description_AggregateValueType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|LimitsIndicator|ID|claimcenter.dbo.cctl_LimitsIndicator|cctl_LimitsIndicator_TypeCode_LimitsIndicator / cctl_LimitsIndicator_Name_LimitsIndicator / cctl_LimitsIndicator_Description_LimitsIndicator|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|State|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_State / cctl_State_Name_State / cctl_State_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|Subtype|ID|claimcenter.dbo.cctl_Coverage|cctl_Coverage_TypeCode_Subtype / cctl_Coverage_Name_Subtype / cctl_Coverage_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|Type|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_Type / cctl_CoverageType_Name_Type / cctl_CoverageType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.cc_coverage|CoverageBasis|ID|claimcenter.dbo.cctl_CoverageBasis|cctl_CoverageBasis_TypeCode_CoverageBasis / cctl_CoverageBasis_Name_CoverageBasis / cctl_CoverageBasis_Description_CoverageBasis|TypeCode / Name / Description
claimcenter.dbo.cc_coverageline|CoverageSubtype|ID|claimcenter.dbo.cctl_Coverage|cctl_Coverage_TypeCode_CoverageSubtype / cctl_Coverage_Name_CoverageSubtype / cctl_Coverage_Description_CoverageSubtype|TypeCode / Name / Description
claimcenter.dbo.cc_coverageline|CoverageType|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_CoverageType / cctl_CoverageType_Name_CoverageType / cctl_CoverageType_Description_CoverageType|TypeCode / Name / Description
claimcenter.dbo.cc_coverageline|LOBCoverageSubtype|ID|claimcenter.dbo.cctl_CoverageSubtype|cctl_CoverageSubtype_TypeCode_LOBCoverageSubtype / cctl_CoverageSubtype_Name_LOBCoverageSubtype / cctl_CoverageSubtype_Description_LOBCoverageSubtype|TypeCode / Name / Description
claimcenter.dbo.cc_coveragelinematchdatainfo|CoverageIntSubtype|ID|claimcenter.dbo.cctl_Coverage|cctl_Coverage_TypeCode_CoverageIntSubtype / cctl_Coverage_Name_CoverageIntSubtype / cctl_Coverage_Description_CoverageIntSubtype|TypeCode / Name / Description
claimcenter.dbo.cc_coveragelinematchdatainfo|CoverageType|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_CoverageType / cctl_CoverageType_Name_CoverageType / cctl_CoverageType_Description_CoverageType|TypeCode / Name / Description
claimcenter.dbo.cc_coveragelinematchdatainfo|LOBCoverageSubtype|ID|claimcenter.dbo.cctl_CoverageSubtype|cctl_CoverageSubtype_TypeCode_LOBCoverageSubtype / cctl_CoverageSubtype_Name_LOBCoverageSubtype / cctl_CoverageSubtype_Description_LOBCoverageSubtype|TypeCode / Name / Description
claimcenter.dbo.ccx_covsubtypemapping_ext|CoverageSubType|ID|claimcenter.dbo.cctl_CoverageSubtype|cctl_CoverageSubtype_TypeCode_CoverageSubType / cctl_CoverageSubtype_Name_CoverageSubType / cctl_CoverageSubtype_Description_CoverageSubType|TypeCode / Name / Description
claimcenter.dbo.ccx_covsubtypemapping_ext|CoverageType|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_CoverageType / cctl_CoverageType_Name_CoverageType / cctl_CoverageType_Description_CoverageType|TypeCode / Name / Description
claimcenter.dbo.cc_coverageterms|CovTermPattern|ID|claimcenter.dbo.cctl_CovTermPattern|cctl_CovTermPattern_TypeCode_CovTermPattern / cctl_CovTermPattern_Name_CovTermPattern / cctl_CovTermPattern_Description_CovTermPattern|TypeCode / Name / Description
claimcenter.dbo.cc_coverageterms|ModelAggregation|ID|claimcenter.dbo.cctl_CovTermModelAgg|cctl_CovTermModelAgg_TypeCode_ModelAggregation / cctl_CovTermModelAgg_Name_ModelAggregation / cctl_CovTermModelAgg_Description_ModelAggregation|TypeCode / Name / Description
claimcenter.dbo.cc_coverageterms|ModelRestriction|ID|claimcenter.dbo.cctl_CovTermModelRest|cctl_CovTermModelRest_TypeCode_ModelRestriction / cctl_CovTermModelRest_Name_ModelRestriction / cctl_CovTermModelRest_Description_ModelRestriction|TypeCode / Name / Description
claimcenter.dbo.cc_coverageterms|Subtype|ID|claimcenter.dbo.cctl_CovTerm|cctl_CovTerm_TypeCode_Subtype / cctl_CovTerm_Name_Subtype / cctl_CovTerm_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_coverageterms|Units|ID|claimcenter.dbo.cctl_CovTermModelVal|cctl_CovTermModelVal_TypeCode_Units / cctl_CovTermModelVal_Name_Units / cctl_CovTermModelVal_Description_Units|TypeCode / Name / Description
claimcenter.dbo.ccx_crasheventhistory_ext|CrashEventStatus|ID|claimcenter.dbo.cctl_CrashEventStatus_Ext|cctl_CrashEventStatus_Ext_TypeCode_CrashEventStatus / cctl_CrashEventStatus_Ext_Name_CrashEventStatus / cctl_CrashEventStatus_Ext_Description_CrashEventStatus|TypeCode / Name / Description
claimcenter.dbo.ccx_crashevent_ext|InsuredPrimaryPhoneType|ID|claimcenter.dbo.cctl_PrimaryPhoneType|cctl_PrimaryPhoneType_TypeCode_InsuredPrimaryPhoneType / cctl_PrimaryPhoneType_Name_InsuredPrimaryPhoneType / cctl_PrimaryPhoneType_Description_InsuredPrimaryPhoneType|TypeCode / Name / Description
claimcenter.dbo.cc_customdatadistreq|DistType|ID|claimcenter.dbo.cctl_DataDistributionType|cctl_DataDistributionType_TypeCode_DistType / cctl_DataDistributionType_Name_DistType / cctl_DataDistributionType_Description_DistType|TypeCode / Name / Description
claimcenter.dbo.cc_dashboardstats|CoverageType|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_CoverageType / cctl_CoverageType_Name_CoverageType / cctl_CoverageType_Description_CoverageType|TypeCode / Name / Description
claimcenter.dbo.cc_dashboardstats|LOBCode|ID|claimcenter.dbo.cctl_LOBCode|cctl_LOBCode_TypeCode_LOBCode / cctl_LOBCode_Name_LOBCode / cctl_LOBCode_Description_LOBCode|TypeCode / Name / Description
claimcenter.dbo.cc_dashboardstats|LossType|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_LossType / cctl_LossType_Name_LossType / cctl_LossType_Description_LossType|TypeCode / Name / Description
claimcenter.dbo.cc_dashboardstats|StatType|ID|claimcenter.dbo.cctl_DashboardStatType|cctl_DashboardStatType_TypeCode_StatType / cctl_DashboardStatType_Name_StatType / cctl_DashboardStatType_Description_StatType|TypeCode / Name / Description
claimcenter.dbo.cc_databaseupdatestats|RunnerType|ID|claimcenter.dbo.cctl_DBUpdateStatsRunnerType|cctl_DBUpdateStatsRunnerType_TypeCode_RunnerType / cctl_DBUpdateStatsRunnerType_Name_RunnerType / cctl_DBUpdateStatsRunnerType_Description_RunnerType|TypeCode / Name / Description
claimcenter.dbo.cc_datachange|Status|ID|claimcenter.dbo.cctl_DataChangeStatus|cctl_DataChangeStatus_TypeCode_Status / cctl_DataChangeStatus_Name_Status / cctl_DataChangeStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_datageninfo|Action|ID|claimcenter.dbo.cctl_DataGenActionType|cctl_DataGenActionType_TypeCode_Action / cctl_DataGenActionType_Name_Action / cctl_DataGenActionType_Description_Action|TypeCode / Name / Description
claimcenter.dbo.cc_datageninfo|Status|ID|claimcenter.dbo.cctl_DataGenStatusType|cctl_DataGenStatusType_TypeCode_Status / cctl_DataGenStatusType_Name_Status / cctl_DataGenStatusType_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_datebinneddatadist|DataType|ID|claimcenter.dbo.cctl_DateBinDataType|cctl_DateBinDataType_TypeCode_DataType / cctl_DateBinDataType_Name_DataType / cctl_DateBinDataType_Description_DataType|TypeCode / Name / Description
claimcenter.dbo.cc_dbconsistcheckqueryexec|ConsistencyCheckType|ID|claimcenter.dbo.cctl_ConsistencyCheckType|cctl_ConsistencyCheckType_TypeCode_ConsistencyCheckType / cctl_ConsistencyCheckType_Name_ConsistencyCheckType / cctl_ConsistencyCheckType_Description_ConsistencyCheckType|TypeCode / Name / Description
claimcenter.dbo.cc_dbstatsworkitem|Status|ID|claimcenter.dbo.cctl_WorkItemStatusType|cctl_WorkItemStatusType_TypeCode_Status / cctl_WorkItemStatusType_Name_Status / cctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_deduction|DeductionType|ID|claimcenter.dbo.cctl_DeductionType|cctl_DeductionType_TypeCode_DeductionType / cctl_DeductionType_Name_DeductionType / cctl_DeductionType_Description_DeductionType|TypeCode / Name / Description
claimcenter.dbo.cc_document|DocumentSentToPrint|ID|claimcenter.dbo.cctl_DocumentSentToPrint|cctl_DocumentSentToPrint_TypeCode_DocumentSentToPrint / cctl_DocumentSentToPrint_Name_DocumentSentToPrint / cctl_DocumentSentToPrint_Description_DocumentSentToPrint|TypeCode / Name / Description
claimcenter.dbo.cc_document|DocumentSubType_Ext|ID|claimcenter.dbo.cctl_DocumentSubType_Ext|cctl_DocumentSubType_Ext_TypeCode_DocumentSubType_Ext / cctl_DocumentSubType_Ext_Name_DocumentSubType_Ext / cctl_DocumentSubType_Ext_Description_DocumentSubType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_document|DoNotDestroy_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_DoNotDestroy_Ext / cctl_YesNo_Name_DoNotDestroy_Ext / cctl_YesNo_Description_DoNotDestroy_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_document|HideDocument|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_HideDocument / cctl_YesNo_Name_HideDocument / cctl_YesNo_Description_HideDocument|TypeCode / Name / Description
claimcenter.dbo.cc_document|IndexedIncorrectly_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_IndexedIncorrectly_Ext / cctl_YesNo_Name_IndexedIncorrectly_Ext / cctl_YesNo_Description_IndexedIncorrectly_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_document|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_document|LOB_Ext|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_LOB_Ext / cctl_LossType_Name_LOB_Ext / cctl_LossType_Description_LOB_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_document|ProhibitDisbursement|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_ProhibitDisbursement / cctl_YesNo_Name_ProhibitDisbursement / cctl_YesNo_Description_ProhibitDisbursement|TypeCode / Name / Description
claimcenter.dbo.cc_document|Section|ID|claimcenter.dbo.cctl_DocumentSection|cctl_DocumentSection_TypeCode_Section / cctl_DocumentSection_Name_Section / cctl_DocumentSection_Description_Section|TypeCode / Name / Description
claimcenter.dbo.cc_document|SecurityType|ID|claimcenter.dbo.cctl_DocumentSecurityType|cctl_DocumentSecurityType_TypeCode_SecurityType / cctl_DocumentSecurityType_Name_SecurityType / cctl_DocumentSecurityType_Description_SecurityType|TypeCode / Name / Description
claimcenter.dbo.cc_document|State_Ext|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_State_Ext / cctl_State_Name_State_Ext / cctl_State_Description_State_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_document|Status|ID|claimcenter.dbo.cctl_DocumentStatusType|cctl_DocumentStatusType_TypeCode_Status / cctl_DocumentStatusType_Name_Status / cctl_DocumentStatusType_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_document|Type|ID|claimcenter.dbo.cctl_DocumentType|cctl_DocumentType_TypeCode_Type / cctl_DocumentType_Name_Type / cctl_DocumentType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.ccx_documentsselections_ext|State|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_State / cctl_State_Name_State / cctl_State_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_dwellingroomdamage|RoomType|ID|claimcenter.dbo.cctl_RoomType|cctl_RoomType_TypeCode_RoomType / cctl_RoomType_Name_RoomType / cctl_RoomType_Description_RoomType|TypeCode / Name / Description
claimcenter.dbo.cc_eftdata|BankAccountType|ID|claimcenter.dbo.cctl_BankAccountType|cctl_BankAccountType_TypeCode_BankAccountType / cctl_BankAccountType_Name_BankAccountType / cctl_BankAccountType_Description_BankAccountType|TypeCode / Name / Description
claimcenter.dbo.cc_employmentdata|EmploymentStatus|ID|claimcenter.dbo.cctl_EmploymentStatusType|cctl_EmploymentStatusType_TypeCode_EmploymentStatus / cctl_EmploymentStatusType_Name_EmploymentStatus / cctl_EmploymentStatusType_Description_EmploymentStatus|TypeCode / Name / Description
claimcenter.dbo.cc_employmentdata|HireState|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_HireState / cctl_State_Name_HireState / cctl_State_Description_HireState|TypeCode / Name / Description
claimcenter.dbo.cc_employmentdata|PayPeriod|ID|claimcenter.dbo.cctl_PayPeriodType|cctl_PayPeriodType_TypeCode_PayPeriod / cctl_PayPeriodType_Name_PayPeriod / cctl_PayPeriodType_Description_PayPeriod|TypeCode / Name / Description
claimcenter.dbo.ccx_enbulkinvoicedata_ext|ErrorCode|ID|claimcenter.dbo.cctl_ENBulkInvoiceError|cctl_ENBulkInvoiceError_TypeCode_ErrorCode / cctl_ENBulkInvoiceError_Name_ErrorCode / cctl_ENBulkInvoiceError_Description_ErrorCode|TypeCode / Name / Description
claimcenter.dbo.ccx_enbulkinvoicedata_ext|LossParty|ID|claimcenter.dbo.cctl_LossPartyType|cctl_LossPartyType_TypeCode_LossParty / cctl_LossPartyType_Name_LossParty / cctl_LossPartyType_Description_LossParty|TypeCode / Name / Description
claimcenter.dbo.ccx_enbulkinvoicedata_ext|ProcessStatus|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_ProcessStatus / cctl_YesNo_Name_ProcessStatus / cctl_YesNo_Description_ProcessStatus|TypeCode / Name / Description
claimcenter.dbo.cc_endorsement|EndorsementType_Ext|ID|claimcenter.dbo.cctl_EndorsementType_Ext|cctl_EndorsementType_Ext_TypeCode_EndorsementType_Ext / cctl_EndorsementType_Ext_Name_EndorsementType_Ext / cctl_EndorsementType_Ext_Description_EndorsementType_Ext|TypeCode / Name / Description
claimcenter.dbo.ccx_epayment|ACHPaymentType|ID|claimcenter.dbo.cctl_EPayYN|cctl_EPayYN_TypeCode_ACHPaymentType / cctl_EPayYN_Name_ACHPaymentType / cctl_EPayYN_Description_ACHPaymentType|TypeCode / Name / Description
claimcenter.dbo.ccx_epayment|CheckPaymentType|ID|claimcenter.dbo.cctl_EPayYN|cctl_EPayYN_TypeCode_CheckPaymentType / cctl_EPayYN_Name_CheckPaymentType / cctl_EPayYN_Description_CheckPaymentType|TypeCode / Name / Description
claimcenter.dbo.ccx_epayment|DebitCardPaymentType|ID|claimcenter.dbo.cctl_EPayYN|cctl_EPayYN_TypeCode_DebitCardPaymentType / cctl_EPayYN_Name_DebitCardPaymentType / cctl_EPayYN_Description_DebitCardPaymentType|TypeCode / Name / Description
claimcenter.dbo.ccx_epayment|PaymentInstructionAction|ID|claimcenter.dbo.cctl_EPayInstructionAction|cctl_EPayInstructionAction_TypeCode_PaymentInstructionAction / cctl_EPayInstructionAction_Name_PaymentInstructionAction / cctl_EPayInstructionAction_Description_PaymentInstructionAction|TypeCode / Name / Description
claimcenter.dbo.ccx_epayment|PrepaidCardPaymentType|ID|claimcenter.dbo.cctl_EPayYN|cctl_EPayYN_TypeCode_PrepaidCardPaymentType / cctl_EPayYN_Name_PrepaidCardPaymentType / cctl_EPayYN_Description_PrepaidCardPaymentType|TypeCode / Name / Description
claimcenter.dbo.ccx_epayment|ProcessStatusCode|ID|claimcenter.dbo.cctl_EPaymentProcessedStatus|cctl_EPaymentProcessedStatus_TypeCode_ProcessStatusCode / cctl_EPaymentProcessedStatus_Name_ProcessStatusCode / cctl_EPaymentProcessedStatus_Description_ProcessStatusCode|TypeCode / Name / Description
claimcenter.dbo.ccx_epayment|RealTimePaymentIndicator|ID|claimcenter.dbo.cctl_EPayYN|cctl_EPayYN_TypeCode_RealTimePaymentIndicator / cctl_EPayYN_Name_RealTimePaymentIndicator / cctl_EPayYN_Description_RealTimePaymentIndicator|TypeCode / Name / Description
claimcenter.dbo.ccx_epaymentstaging_ext|EPayInstructionStatus|ID|claimcenter.dbo.cctl_EPayInstructionStatus_Ext|cctl_EPayInstructionStatus_Ext_TypeCode_EPayInstructionStatus / cctl_EPayInstructionStatus_Ext_Name_EPayInstructionStatus / cctl_EPayInstructionStatus_Ext_Description_EPayInstructionStatus|TypeCode / Name / Description
claimcenter.dbo.ccx_epaymentstaging_ext|Status|ID|claimcenter.dbo.cctl_EPaymentStagingStatus_Ext|cctl_EPaymentStagingStatus_Ext_TypeCode_Status / cctl_EPaymentStagingStatus_Ext_Name_Status / cctl_EPaymentStagingStatus_Ext_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_exchangerate|BaseCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_BaseCurrency / cctl_Currency_Name_BaseCurrency / cctl_Currency_Description_BaseCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_exchangerate|PriceCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_PriceCurrency / cctl_Currency_Name_PriceCurrency / cctl_Currency_Description_PriceCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_exposure|AssignmentStatus|ID|claimcenter.dbo.cctl_AssignmentStatus|cctl_AssignmentStatus_TypeCode_AssignmentStatus / cctl_AssignmentStatus_Name_AssignmentStatus / cctl_AssignmentStatus_Description_AssignmentStatus|TypeCode / Name / Description
claimcenter.dbo.cc_exposure|BureauCauseOfLoss_Ext|ID|claimcenter.dbo.cctl_BureauCauseOfLoss_Ext|cctl_BureauCauseOfLoss_Ext_TypeCode_BureauCauseOfLoss_Ext / cctl_BureauCauseOfLoss_Ext_Name_BureauCauseOfLoss_Ext / cctl_BureauCauseOfLoss_Ext_Description_BureauCauseOfLoss_Ext|TypeCode / Name / Description
