DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table||Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names|Attributes from Lookup Table
BillingCenter.dbo.bc_collateralrequirement|RequirementType|ID|BillingCenter.dbo.bctl_CollateralRequirementType|bctl_CollateralRequirementType_TypeCode_RequirementType / bctl_CollateralRequirementType_Name_RequirementType / bctl_CollateralRequirementType_Description_RequirementType|TypeCode / Name / Description||BillingCenter.dbo.bc_collateralrequirement|RequirementType|ID|BillingCenter.dbo.bctl_CollateralRequirementType|bctl_CollateralRequirementType_TypeCode_RequirementType / bctl_CollateralRequirementType_Name_RequirementType / bctl_CollateralRequirementType_Description_RequirementType|TypeCode / Name / Description
BillingCenter.dbo.bc_collectionagency|Subtype|ID|BillingCenter.dbo.bctl_CollectionAgency|bctl_CollectionAgency_TypeCode_Subtype / bctl_CollectionAgency_Name_Subtype / bctl_CollectionAgency_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_collectionagency|Subtype|ID|BillingCenter.dbo.bctl_CollectionAgency|bctl_CollectionAgency_TypeCode_Subtype / bctl_CollectionAgency_Name_Subtype / bctl_CollectionAgency_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_colleffectiveworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description||BillingCenter.dbo.bc_colleffectiveworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
BillingCenter.dbo.bc_colleffectiveworkitem|Subtype|ID|BillingCenter.dbo.bctl_CollEffectiveWorkItem|bctl_CollEffectiveWorkItem_TypeCode_Subtype / bctl_CollEffectiveWorkItem_Name_Subtype / bctl_CollEffectiveWorkItem_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_colleffectiveworkitem|Subtype|ID|BillingCenter.dbo.bctl_CollEffectiveWorkItem|bctl_CollEffectiveWorkItem_TypeCode_Subtype / bctl_CollEffectiveWorkItem_Name_Subtype / bctl_CollEffectiveWorkItem_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_collexpirationworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description||BillingCenter.dbo.bc_collexpirationworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
BillingCenter.dbo.bc_collexpirationworkitem|Subtype|ID|BillingCenter.dbo.bctl_CollExpirationWorkItem|bctl_CollExpirationWorkItem_TypeCode_Subtype / bctl_CollExpirationWorkItem_Name_Subtype / bctl_CollExpirationWorkItem_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_collexpirationworkitem|Subtype|ID|BillingCenter.dbo.bctl_CollExpirationWorkItem|bctl_CollExpirationWorkItem_TypeCode_Subtype / bctl_CollExpirationWorkItem_Name_Subtype / bctl_CollExpirationWorkItem_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionpayment|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionpayment|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionpayment|ApprovalStatus|ID|BillingCenter.dbo.bctl_ApprovalStatus|bctl_ApprovalStatus_TypeCode_ApprovalStatus / bctl_ApprovalStatus_Name_ApprovalStatus / bctl_ApprovalStatus_Description_ApprovalStatus|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionpayment|ApprovalStatus|ID|BillingCenter.dbo.bctl_ApprovalStatus|bctl_ApprovalStatus_TypeCode_ApprovalStatus / bctl_ApprovalStatus_Name_ApprovalStatus / bctl_ApprovalStatus_Description_ApprovalStatus|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionpayment|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionpayment|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionpayment|PaymentTime|ID|BillingCenter.dbo.bctl_CommissionPaymentTime|bctl_CommissionPaymentTime_TypeCode_PaymentTime / bctl_CommissionPaymentTime_Name_PaymentTime / bctl_CommissionPaymentTime_Description_PaymentTime|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionpayment|PaymentTime|ID|BillingCenter.dbo.bctl_CommissionPaymentTime|bctl_CommissionPaymentTime_TypeCode_PaymentTime / bctl_CommissionPaymentTime_Name_PaymentTime / bctl_CommissionPaymentTime_Description_PaymentTime|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionpayment|PaymentType|ID|BillingCenter.dbo.bctl_CommissionPaymentType|bctl_CommissionPaymentType_TypeCode_PaymentType / bctl_CommissionPaymentType_Name_PaymentType / bctl_CommissionPaymentType_Description_PaymentType|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionpayment|PaymentType|ID|BillingCenter.dbo.bctl_CommissionPaymentType|bctl_CommissionPaymentType_TypeCode_PaymentType / bctl_CommissionPaymentType_Name_PaymentType / bctl_CommissionPaymentType_Description_PaymentType|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionpayment|Subtype|ID|BillingCenter.dbo.bctl_CommissionPayment|bctl_CommissionPayment_TypeCode_Subtype / bctl_CommissionPayment_Name_Subtype / bctl_CommissionPayment_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionpayment|Subtype|ID|BillingCenter.dbo.bctl_CommissionPayment|bctl_CommissionPayment_TypeCode_Subtype / bctl_CommissionPayment_Name_Subtype / bctl_CommissionPayment_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionrateoverride|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionrateoverride|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionrateoverride|Subtype|ID|BillingCenter.dbo.bctl_CommissionRateOverride|bctl_CommissionRateOverride_TypeCode_Subtype / bctl_CommissionRateOverride_Name_Subtype / bctl_CommissionRateOverride_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionrateoverride|Subtype|ID|BillingCenter.dbo.bctl_CommissionRateOverride|bctl_CommissionRateOverride_TypeCode_Subtype / bctl_CommissionRateOverride_Name_Subtype / bctl_CommissionRateOverride_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionsubplan|AssignedRisk|ID|BillingCenter.dbo.bctl_AssignedRiskRestriction|bctl_AssignedRiskRestriction_TypeCode_AssignedRisk / bctl_AssignedRiskRestriction_Name_AssignedRisk / bctl_AssignedRiskRestriction_Description_AssignedRisk|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionsubplan|AssignedRisk|ID|BillingCenter.dbo.bctl_AssignedRiskRestriction|bctl_AssignedRiskRestriction_TypeCode_AssignedRisk / bctl_AssignedRiskRestriction_Name_AssignedRisk / bctl_AssignedRiskRestriction_Description_AssignedRisk|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionsubplan|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionsubplan|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionsubplan|PayableCriteria|ID|BillingCenter.dbo.bctl_PayableCriteria|bctl_PayableCriteria_TypeCode_PayableCriteria / bctl_PayableCriteria_Name_PayableCriteria / bctl_PayableCriteria_Description_PayableCriteria|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionsubplan|PayableCriteria|ID|BillingCenter.dbo.bctl_PayableCriteria|bctl_PayableCriteria_TypeCode_PayableCriteria / bctl_PayableCriteria_Name_PayableCriteria / bctl_PayableCriteria_Description_PayableCriteria|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionsubplan|Subtype|ID|BillingCenter.dbo.bctl_CommissionSubPlan|bctl_CommissionSubPlan_TypeCode_Subtype / bctl_CommissionSubPlan_Name_Subtype / bctl_CommissionSubPlan_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionsubplan|Subtype|ID|BillingCenter.dbo.bctl_CommissionSubPlan|bctl_CommissionSubPlan_TypeCode_Subtype / bctl_CommissionSubPlan_Name_Subtype / bctl_CommissionSubPlan_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_commissionsubplanrate|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description||BillingCenter.dbo.bc_commissionsubplanrate|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description
BillingCenter.dbo.bc_commsubplanchargepattrate|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description||BillingCenter.dbo.bc_commsubplanchargepattrate|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description
BillingCenter.dbo.bc_condcmsnsubplanjurisdict|Jurisdiction|ID|BillingCenter.dbo.bctl_Jurisdiction|bctl_Jurisdiction_TypeCode_Jurisdiction / bctl_Jurisdiction_Name_Jurisdiction / bctl_Jurisdiction_Description_Jurisdiction|TypeCode / Name / Description||BillingCenter.dbo.bc_condcmsnsubplanjurisdict|Jurisdiction|ID|BillingCenter.dbo.bctl_Jurisdiction|bctl_Jurisdiction_TypeCode_Jurisdiction / bctl_Jurisdiction_Name_Jurisdiction / bctl_Jurisdiction_Description_Jurisdiction|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|AutoSync|ID|BillingCenter.dbo.bctl_AutoSync|bctl_AutoSync_TypeCode_AutoSync / bctl_AutoSync_Name_AutoSync / bctl_AutoSync_Description_AutoSync|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|AutoSync|ID|BillingCenter.dbo.bctl_AutoSync|bctl_AutoSync_TypeCode_AutoSync / bctl_AutoSync_Name_AutoSync / bctl_AutoSync_Description_AutoSync|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|CellPhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_CellPhoneCountry / bctl_PhoneCountryCode_Name_CellPhoneCountry / bctl_PhoneCountryCode_Description_CellPhoneCountry|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|CellPhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_CellPhoneCountry / bctl_PhoneCountryCode_Name_CellPhoneCountry / bctl_PhoneCountryCode_Description_CellPhoneCountry|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|FaxPhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_FaxPhoneCountry / bctl_PhoneCountryCode_Name_FaxPhoneCountry / bctl_PhoneCountryCode_Description_FaxPhoneCountry|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|FaxPhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_FaxPhoneCountry / bctl_PhoneCountryCode_Name_FaxPhoneCountry / bctl_PhoneCountryCode_Description_FaxPhoneCountry|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|Gender|ID|BillingCenter.dbo.bctl_GenderType|bctl_GenderType_TypeCode_Gender / bctl_GenderType_Name_Gender / bctl_GenderType_Description_Gender|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|Gender|ID|BillingCenter.dbo.bctl_GenderType|bctl_GenderType_TypeCode_Gender / bctl_GenderType_Name_Gender / bctl_GenderType_Description_Gender|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|HomePhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_HomePhoneCountry / bctl_PhoneCountryCode_Name_HomePhoneCountry / bctl_PhoneCountryCode_Description_HomePhoneCountry|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|HomePhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_HomePhoneCountry / bctl_PhoneCountryCode_Name_HomePhoneCountry / bctl_PhoneCountryCode_Description_HomePhoneCountry|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|LicenseState|ID|BillingCenter.dbo.bctl_Jurisdiction|bctl_Jurisdiction_TypeCode_LicenseState / bctl_Jurisdiction_Name_LicenseState / bctl_Jurisdiction_Description_LicenseState|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|LicenseState|ID|BillingCenter.dbo.bctl_Jurisdiction|bctl_Jurisdiction_TypeCode_LicenseState / bctl_Jurisdiction_Name_LicenseState / bctl_Jurisdiction_Description_LicenseState|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|MaritalStatus|ID|BillingCenter.dbo.bctl_MaritalStatus|bctl_MaritalStatus_TypeCode_MaritalStatus / bctl_MaritalStatus_Name_MaritalStatus / bctl_MaritalStatus_Description_MaritalStatus|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|MaritalStatus|ID|BillingCenter.dbo.bctl_MaritalStatus|bctl_MaritalStatus_TypeCode_MaritalStatus / bctl_MaritalStatus_Name_MaritalStatus / bctl_MaritalStatus_Description_MaritalStatus|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|PreferredCurrency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_PreferredCurrency / bctl_Currency_Name_PreferredCurrency / bctl_Currency_Description_PreferredCurrency|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|PreferredCurrency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_PreferredCurrency / bctl_Currency_Name_PreferredCurrency / bctl_Currency_Description_PreferredCurrency|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|Prefix|ID|BillingCenter.dbo.bctl_NamePrefix|bctl_NamePrefix_TypeCode_Prefix / bctl_NamePrefix_Name_Prefix / bctl_NamePrefix_Description_Prefix|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|Prefix|ID|BillingCenter.dbo.bctl_NamePrefix|bctl_NamePrefix_TypeCode_Prefix / bctl_NamePrefix_Name_Prefix / bctl_NamePrefix_Description_Prefix|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|PrimaryLanguage|ID|BillingCenter.dbo.bctl_LanguageType|bctl_LanguageType_TypeCode_PrimaryLanguage / bctl_LanguageType_Name_PrimaryLanguage / bctl_LanguageType_Description_PrimaryLanguage|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|PrimaryLanguage|ID|BillingCenter.dbo.bctl_LanguageType|bctl_LanguageType_TypeCode_PrimaryLanguage / bctl_LanguageType_Name_PrimaryLanguage / bctl_LanguageType_Description_PrimaryLanguage|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|PrimaryLocale|ID|BillingCenter.dbo.bctl_LocaleType|bctl_LocaleType_TypeCode_PrimaryLocale / bctl_LocaleType_Name_PrimaryLocale / bctl_LocaleType_Description_PrimaryLocale|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|PrimaryLocale|ID|BillingCenter.dbo.bctl_LocaleType|bctl_LocaleType_TypeCode_PrimaryLocale / bctl_LocaleType_Name_PrimaryLocale / bctl_LocaleType_Description_PrimaryLocale|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|PrimaryPhone|ID|BillingCenter.dbo.bctl_PrimaryPhoneType|bctl_PrimaryPhoneType_TypeCode_PrimaryPhone / bctl_PrimaryPhoneType_Name_PrimaryPhone / bctl_PrimaryPhoneType_Description_PrimaryPhone|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|PrimaryPhone|ID|BillingCenter.dbo.bctl_PrimaryPhoneType|bctl_PrimaryPhoneType_TypeCode_PrimaryPhone / bctl_PrimaryPhoneType_Name_PrimaryPhone / bctl_PrimaryPhoneType_Description_PrimaryPhone|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|Subtype|ID|BillingCenter.dbo.bctl_Contact|bctl_Contact_TypeCode_Subtype / bctl_Contact_Name_Subtype / bctl_Contact_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|Subtype|ID|BillingCenter.dbo.bctl_Contact|bctl_Contact_TypeCode_Subtype / bctl_Contact_Name_Subtype / bctl_Contact_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|Suffix|ID|BillingCenter.dbo.bctl_NameSuffix|bctl_NameSuffix_TypeCode_Suffix / bctl_NameSuffix_Name_Suffix / bctl_NameSuffix_Description_Suffix|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|Suffix|ID|BillingCenter.dbo.bctl_NameSuffix|bctl_NameSuffix_TypeCode_Suffix / bctl_NameSuffix_Name_Suffix / bctl_NameSuffix_Description_Suffix|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|TaxFilingStatus|ID|BillingCenter.dbo.bctl_TaxFilingStatusType|bctl_TaxFilingStatusType_TypeCode_TaxFilingStatus / bctl_TaxFilingStatusType_Name_TaxFilingStatus / bctl_TaxFilingStatusType_Description_TaxFilingStatus|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|TaxFilingStatus|ID|BillingCenter.dbo.bctl_TaxFilingStatusType|bctl_TaxFilingStatusType_TypeCode_TaxFilingStatus / bctl_TaxFilingStatusType_Name_TaxFilingStatus / bctl_TaxFilingStatusType_Description_TaxFilingStatus|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|TaxStatus|ID|BillingCenter.dbo.bctl_TaxStatus|bctl_TaxStatus_TypeCode_TaxStatus / bctl_TaxStatus_Name_TaxStatus / bctl_TaxStatus_Description_TaxStatus|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|TaxStatus|ID|BillingCenter.dbo.bctl_TaxStatus|bctl_TaxStatus_TypeCode_TaxStatus / bctl_TaxStatus_Name_TaxStatus / bctl_TaxStatus_Description_TaxStatus|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|ValidationLevel|ID|BillingCenter.dbo.bctl_ValidationLevel|bctl_ValidationLevel_TypeCode_ValidationLevel / bctl_ValidationLevel_Name_ValidationLevel / bctl_ValidationLevel_Description_ValidationLevel|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|ValidationLevel|ID|BillingCenter.dbo.bctl_ValidationLevel|bctl_ValidationLevel_TypeCode_ValidationLevel / bctl_ValidationLevel_Name_ValidationLevel / bctl_ValidationLevel_Description_ValidationLevel|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|VendorType|ID|BillingCenter.dbo.bctl_VendorType|bctl_VendorType_TypeCode_VendorType / bctl_VendorType_Name_VendorType / bctl_VendorType_Description_VendorType|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|VendorType|ID|BillingCenter.dbo.bctl_VendorType|bctl_VendorType_TypeCode_VendorType / bctl_VendorType_Name_VendorType / bctl_VendorType_Description_VendorType|TypeCode / Name / Description
BillingCenter.dbo.bc_contact|VenueType|ID|BillingCenter.dbo.bctl_VenueType|bctl_VenueType_TypeCode_VenueType / bctl_VenueType_Name_VenueType / bctl_VenueType_Description_VenueType|TypeCode / Name / Description||BillingCenter.dbo.bc_contact|VenueType|ID|BillingCenter.dbo.bctl_VenueType|bctl_VenueType_TypeCode_VenueType / bctl_VenueType_Name_VenueType / bctl_VenueType_Description_VenueType|TypeCode / Name / Description
