DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table|Different?|Harmonized Column Names (3)
[PolicyCenterL4-1].dbo.pcx_ca7garageservice|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7garageservice|PreferredCoverageCurrency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
[PolicyCenterL4-1].dbo.pcx_ca7garageservicecond|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7garageservicecond|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pcx_ca7garageservicecond|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7GarageServiceCond|pctl_CA7GarageServiceCond_TypeCode_Subtype / pctl_CA7GarageServiceCond_Name_Subtype / pctl_CA7GarageServiceCond_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7GarageServiceCond_TypeCode_Subtype / pctl_CA7GarageServiceCond_Name_Subtype / pctl_CA7GarageServiceCond_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7garageservicecov|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7garageservicecov|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pcx_ca7garageservicecov|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7GarageServiceCov|pctl_CA7GarageServiceCov_TypeCode / pctl_CA7GarageServiceCov_Name / pctl_CA7GarageServiceCov_Description|TypeCode / Name / Description|Y|pctl_CA7GarageServiceCov_TypeCode_Subtype / pctl_CA7GarageServiceCov_Name_Subtype / pctl_CA7GarageServiceCov_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7garageserviceexcl|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7garageserviceexcl|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pcx_ca7garageserviceexcl|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7GarageServiceExcl|pctl_CA7GarageServiceExcl_TypeCode_Subtype / pctl_CA7GarageServiceExcl_Name_Subtype / pctl_CA7GarageServiceExcl_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7GarageServiceExcl_TypeCode_Subtype / pctl_CA7GarageServiceExcl_Name_Subtype / pctl_CA7GarageServiceExcl_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7garagingzone|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pcx_ca7grgsrvsscheditem|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7grgsrvsscheditem|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7GrgSrvsSchedItem|pctl_CA7GrgSrvsSchedItem_TypeCode_Subtype / pctl_CA7GrgSrvsSchedItem_Name_Subtype / pctl_CA7GrgSrvsSchedItem_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7GrgSrvsSchedItem_TypeCode_Subtype / pctl_CA7GrgSrvsSchedItem_Name_Subtype / pctl_CA7GrgSrvsSchedItem_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7hireautoscheditem_ext|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7hireautoscheditem_ext|Jurisdiction|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction
[PolicyCenterL4-1].dbo.pcx_ca7jurisdiction|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7jurisdiction|PreferredCoverageCurrency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
[PolicyCenterL4-1].dbo.pcx_ca7jurisdiction|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pcx_ca7linemod|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7linemod|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pcx_ca7linemod|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7LineMod|pctl_CA7LineMod_TypeCode / pctl_CA7LineMod_Name / pctl_CA7LineMod_Description|TypeCode / Name / Description|Y|pctl_CA7LineMod_TypeCode_Subtype / pctl_CA7LineMod_Name_Subtype / pctl_CA7LineMod_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7linerf|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7lineschedconditem|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7lineschedconditem|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7LineSchedCondItem|pctl_CA7LineSchedCondItem_TypeCode_Subtype / pctl_CA7LineSchedCondItem_Name_Subtype / pctl_CA7LineSchedCondItem_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7LineSchedCondItem_TypeCode_Subtype / pctl_CA7LineSchedCondItem_Name_Subtype / pctl_CA7LineSchedCondItem_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7lineschedcovitem|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7lineschedcovitem|PreferredCoverageCurrency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
[PolicyCenterL4-1].dbo.pcx_ca7lineschedcovitem|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7LineSchedCovItem|pctl_CA7LineSchedCovItem_TypeCode / pctl_CA7LineSchedCovItem_Name / pctl_CA7LineSchedCovItem_Description|TypeCode / Name / Description|Y|pctl_CA7LineSchedCovItem_TypeCode_Subtype / pctl_CA7LineSchedCovItem_Name_Subtype / pctl_CA7LineSchedCovItem_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7lineschedcovitemcov|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7lineschedcovitemcov|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pcx_ca7lineschedcovitemcov|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7LineSchedCovItemCov|pctl_CA7LineSchedCovItemCov_TypeCode_Subtype / pctl_CA7LineSchedCovItemCov_Name_Subtype / pctl_CA7LineSchedCovItemCov_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7LineSchedCovItemCov_TypeCode_Subtype / pctl_CA7LineSchedCovItemCov_Name_Subtype / pctl_CA7LineSchedCovItemCov_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7namedindividual|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7namedindividual|PreferredCoverageCurrency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualcond|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualcond|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualcond|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7NamedIndividualCond|pctl_CA7NamedIndividualCond_TypeCode_Subtype / pctl_CA7NamedIndividualCond_Name_Subtype / pctl_CA7NamedIndividualCond_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7NamedIndividualCond_TypeCode_Subtype / pctl_CA7NamedIndividualCond_Name_Subtype / pctl_CA7NamedIndividualCond_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualcov|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualcov|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualcov|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7NamedIndividualCov|pctl_CA7NamedIndividualCov_TypeCode / pctl_CA7NamedIndividualCov_Name / pctl_CA7NamedIndividualCov_Description|TypeCode / Name / Description|Y|pctl_CA7NamedIndividualCov_TypeCode_Subtype / pctl_CA7NamedIndividualCov_Name_Subtype / pctl_CA7NamedIndividualCov_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualexcl|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualexcl|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pcx_ca7namedindividualexcl|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7NamedIndividualExcl|pctl_CA7NamedIndividualExcl_TypeCode_Subtype / pctl_CA7NamedIndividualExcl_Name_Subtype / pctl_CA7NamedIndividualExcl_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7NamedIndividualExcl_TypeCode_Subtype / pctl_CA7NamedIndividualExcl_Name_Subtype / pctl_CA7NamedIndividualExcl_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7ocpclasscodes_ext|VehicleType|ID|[PolicyCenterL4-1].dbo.pctl_CA7VehicleType|pctl_CA7VehicleType_TypeCode / pctl_CA7VehicleType_Name / pctl_CA7VehicleType_Description|TypeCode / Name / Description|Y|pctl_CA7VehicleType_TypeCode_VehicleType / pctl_CA7VehicleType_Name_VehicleType / pctl_CA7VehicleType_Description_VehicleType
[PolicyCenterL4-1].dbo.pcx_ca7policyminprem_ext|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pcx_ca7policyminprem_ext|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_CA7PolicyMinPrem_Ext|pctl_CA7PolicyMinPrem_Ext_TypeCode / pctl_CA7PolicyMinPrem_Ext_Name / pctl_CA7PolicyMinPrem_Ext_Description|TypeCode / Name / Description|Y|pctl_CA7PolicyMinPrem_Ext_TypeCode_Subtype / pctl_CA7PolicyMinPrem_Ext_Name_Subtype / pctl_CA7PolicyMinPrem_Ext_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|AntiTheftDeviceCL_Ext|ID|[PolicyCenterL4-1].dbo.pctl_AntiTheftDeviceCL_Ext|pctl_AntiTheftDeviceCL_Ext_TypeCode / pctl_AntiTheftDeviceCL_Ext_Name / pctl_AntiTheftDeviceCL_Ext_Description|TypeCode / Name / Description|Y|pctl_AntiTheftDeviceCL_Ext_TypeCode_AntiTheftDeviceCL_Ext / pctl_AntiTheftDeviceCL_Ext_Name_AntiTheftDeviceCL_Ext / pctl_AntiTheftDeviceCL_Ext_Description_AntiTheftDeviceCL_Ext
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|LengthOfLease|ID|[PolicyCenterL4-1].dbo.pctl_LengthOfLease|pctl_LengthOfLease_TypeCode /  pctl_LengthOfLease_Name /  pctl_LengthOfLease_Description|TypeCode / Name / Description|Y|pctl_LengthOfLease_TypeCode_LengthOfLease / pctl_LengthOfLease_Name_LengthOfLease / pctl_LengthOfLease_Description_LengthOfLease
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|LicenseState|ID|[PolicyCenterL4-1].dbo.pctl_State|pctl_State_TypeCode /  pctl_State_Name /  pctl_State_Description|TypeCode / Name / Description|Y|pctl_State_TypeCode_LicenseState / pctl_State_Name_LicenseState / pctl_State_Description_LicenseState
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|CA7OperatorExperience|ID|[PolicyCenterL4-1].dbo.pctl_ca7privatepassengeroperat|pctl_ca7privatepassengeroperat_typecode / pctl_ca7privatepassengeroperat_name / pctl_ca7privatepassengeroperat_description|TypeCode / Name / Description|N|pctl_ca7privatepassengeroperat_TypeCode_CA7OperatorExperience / pctl_ca7privatepassengeroperat_Name_CA7OperatorExperience / pctl_ca7privatepassengeroperat_Description_CA7OperatorExperience
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|PreferredCoverageCurrency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|PTNCUse_Ext|ID|[PolicyCenterL4-1].dbo.pctl_CA7VehPTNCUse_Ext|pctl_CA7VehPTNCUse_Ext_TypeCode / pctl_CA7VehPTNCUse_Ext_Name / pctl_CA7VehPTNCUse_Ext_Description|TypeCode / Name / Description|Y|pctl_CA7VehPTNCUse_Ext_TypeCode_PTNCUse_Ext / pctl_CA7VehPTNCUse_Ext_Name_PTNCUse_Ext / pctl_CA7VehPTNCUse_Ext_Description_PTNCUse_Ext
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|TelematicsCompatibility_Ext|ID|[PolicyCenterL4-1].dbo.pctl_VehicleCompatibility_Ext|pctl_VehicleCompatibility_Ext_TypeCode_TelematicsCompatibility_Ext / pctl_VehicleCompatibility_Ext_Name_TelematicsCompatibility_Ext / pctl_VehicleCompatibility_Ext_Description_TelematicsCompatibility_Ext|TypeCode / Name / Description|N|pctl_VehicleCompatibility_Ext_TypeCode_TelematicsCompatibility_Ext / pctl_VehicleCompatibility_Ext_Name_TelematicsCompatibility_Ext / pctl_VehicleCompatibility_Ext_Description_TelematicsCompatibility_Ext
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|TelematicsStatus_Ext|ID|[PolicyCenterL4-1].dbo.pctl_PAStreetSmartStatus|pctl_PAStreetSmartStatus_TypeCode /  pctl_PAStreetSmartStatus_Name /  pctl_PAStreetSmartStatus_Description|TypeCode / Name / Description|Y|pctl_PAStreetSmartStatus_TypeCode_TelematicsStatus_Ext / pctl_PAStreetSmartStatus_Name_TelematicsStatus_Ext / pctl_PAStreetSmartStatus_Description_TelematicsStatus_Ext
[PolicyCenterL4-1].dbo.pcx_ca7privatepassenger|TerritoryUse_Ext|ID|[PolicyCenterL4-1].dbo.pctl_CA7VehTerritoryUse_Ext|pctl_CA7VehTerritoryUse_Ext_TypeCode / pctl_CA7VehTerritoryUse_Ext_Name / pctl_CA7VehTerritoryUse_Ext_Description|TypeCode / Name / Description|Y|pctl_CA7VehTerritoryUse_Ext_TypeCode_TerritoryUse_Ext / pctl_CA7VehTerritoryUse_Ext_Name_TerritoryUse_Ext / pctl_CA7VehTerritoryUse_Ext_Description_TerritoryUse_Ext
