DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table|Different?|Harmonized Column Names (3)
PolicyCenter.dbo.pcx_ca7cost|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode /  pctl_EffDatedChangeType_Name /  pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7cost|ChargePattern|ID|PolicyCenter.dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode / pctl_ChargePattern_Name / pctl_ChargePattern_Description|TypeCode / Name / Description|Y|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern
PolicyCenter.dbo.pcx_ca7cost|CostType|ID|PolicyCenter.dbo.pctl_CA7CostType|pctl_CA7CostType_TypeCode / pctl_CA7CostType_Name / pctl_CA7CostType_Description|TypeCode / Name / Description|Y|pctl_CA7CostType_TypeCode_CostType / pctl_CA7CostType_Name_CostType / pctl_CA7CostType_Description_CostType
PolicyCenter.dbo.pcx_ca7cost|OverrideAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode6 /  pctl_Currency_Name6 /  pctl_Currency_Description6|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur
PolicyCenter.dbo.pcx_ca7cost|OverrideAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode7 /  pctl_Currency_Name7 /  pctl_Currency_Description7|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur
PolicyCenter.dbo.pcx_ca7cost|OverrideSource|ID|PolicyCenter.dbo.pctl_OverrideSourceType|pctl_OverrideSourceType_TypeCode /  pctl_OverrideSourceType_Name /  pctl_OverrideSourceType_Description|TypeCode / Name / Description|Y|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource
PolicyCenter.dbo.pcx_ca7cost|OverrideTermAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode8 /  pctl_Currency_Name8 /  pctl_Currency_Description8|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur
PolicyCenter.dbo.pcx_ca7cost|OverrideTermAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode1 / pctl_Currency_Name1 / pctl_Currency_Description1|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur
PolicyCenter.dbo.pcx_ca7cost|ProrationMethod|ID|PolicyCenter.dbo.pctl_ProrationMethod|pctl_ProrationMethod_TypeCode /  pctl_ProrationMethod_Name /  pctl_ProrationMethod_Description|TypeCode / Name / Description|Y|pctl_ProrationMethod_TypeCode_ProrationMethod / pctl_ProrationMethod_Name_ProrationMethod / pctl_ProrationMethod_Description_ProrationMethod
PolicyCenter.dbo.pcx_ca7cost|RateAmountType|ID|PolicyCenter.dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode /  pctl_RateAmountType_Name /  pctl_RateAmountType_Description|TypeCode / Name / Description|Y|pctl_RateAmountType_TypeCode_RateAmountType / pctl_RateAmountType_Name_RateAmountType / pctl_RateAmountType_Description_RateAmountType
PolicyCenter.dbo.pcx_ca7cost|RoundingMode|ID|PolicyCenter.dbo.pctl_RoundingModeType|pctl_RoundingModeType_TypeCode /  pctl_RoundingModeType_Name /  pctl_RoundingModeType_Description|TypeCode / Name / Description|Y|pctl_RoundingModeType_TypeCode_RoundingMode / pctl_RoundingModeType_Name_RoundingMode / pctl_RoundingModeType_Description_RoundingMode
PolicyCenter.dbo.pcx_ca7cost|StandardAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode9 /  pctl_Currency_Name9 /  pctl_Currency_Description9|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_StandardAmount_cur / pctl_Currency_Name_StandardAmount_cur / pctl_Currency_Description_StandardAmount_cur
PolicyCenter.dbo.pcx_ca7cost|StandardAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode10 /  pctl_Currency_Name10 /  pctl_Currency_Description10|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_StandardAmountBilling_cur / pctl_Currency_Name_StandardAmountBilling_cur / pctl_Currency_Description_StandardAmountBilling_cur
PolicyCenter.dbo.pcx_ca7cost|StandardTermAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode11 /  pctl_Currency_Name11 /  pctl_Currency_Description11|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_StandardTermAmount_cur / pctl_Currency_Name_StandardTermAmount_cur / pctl_Currency_Description_StandardTermAmount_cur
PolicyCenter.dbo.pcx_ca7cost|StandardTermAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode12 /  pctl_Currency_Name12 /  pctl_Currency_Description12|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_StandardTermAmountBilling_cur / pctl_Currency_Name_StandardTermAmountBilling_cur / pctl_Currency_Description_StandardTermAmountBilling_cur
PolicyCenter.dbo.pcx_ca7cost|Subtype|ID|PolicyCenter.dbo.pctl_CA7Cost|pctl_CA7Cost_TypeCode / pctl_CA7Cost_Name / pctl_CA7Cost_Description|TypeCode / Name / Description|Y|pctl_CA7Cost_TypeCode_Subtype / pctl_CA7Cost_Name_Subtype / pctl_CA7Cost_Description_Subtype
PolicyCenter.dbo.pcx_ca7cost|CostOfHire|ID|PolicyCenter.dbo.pctl_CA7HiredAutoCostOfHire|pctl_CA7HiredAutoCostOfHire_TypeCode / pctl_CA7HiredAutoCostOfHire_Name / pctl_CA7HiredAutoCostOfHire_Description|TypeCode / Name / Description|Y|pctl_CA7HiredAutoCostOfHire_TypeCode_CostOfHire / pctl_CA7HiredAutoCostOfHire_Name_CostOfHire / pctl_CA7HiredAutoCostOfHire_Description_CostOfHire
PolicyCenter.dbo.pcx_ca7cost|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode /  pctl_Jurisdiction_Name /  pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pcx_ca7cost|CA7JurisdictionCostType|ID|PolicyCenter.dbo.pctl_CA7JurisdictionCostType|pctl_CA7JurisdictionCostType_TypeCode / pctl_CA7JurisdictionCostType_Name / pctl_CA7JurisdictionCostType_Description|TypeCode / Name / Description|Y|pctl_CA7JurisdictionCostType_TypeCode_CA7JurisdictionCostType / pctl_CA7JurisdictionCostType_Name_CA7JurisdictionCostType / pctl_CA7JurisdictionCostType_Description_CA7JurisdictionCostType
PolicyCenter.dbo.pcx_ca7covtermpremium_ext|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7garagedealersclasscode|GarageDealersClass|ID|PolicyCenter.dbo.pctl_CA7GarageDealersClass|pctl_CA7GarageDealersClass_TypeCode / pctl_CA7GarageDealersClass_Name / pctl_CA7GarageDealersClass_Description|TypeCode / Name / Description|Y|pctl_CA7GarageDealersClass_TypeCode_GarageDealersClass / pctl_CA7GarageDealersClass_Name_GarageDealersClass / pctl_CA7GarageDealersClass_Description_GarageDealersClass
PolicyCenter.dbo.pcx_ca7garagedealersclasscode|GarageDealersCoverageType|ID|PolicyCenter.dbo.pctl_ca7garagedealerscoveraget|pctl_ca7garagedealerscoveraget_TypeCode / pctl_ca7garagedealerscoveraget_Name / pctl_ca7garagedealerscoveraget_Description|TypeCode / Name / Description|Y|pctl_ca7garagedealerscoveraget_TypeCode_GarageDealersCoverageType / pctl_ca7garagedealerscoveraget_Name_GarageDealersCoverageType / pctl_ca7garagedealerscoveraget_Description_GarageDealersCoverageType
PolicyCenter.dbo.pcx_ca7garageservice|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7garageservice|PreferredCoverageCurrency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
PolicyCenter.dbo.pcx_ca7garageservicecond|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7garageservicecond|Currency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
PolicyCenter.dbo.pcx_ca7garageservicecond|Subtype|ID|PolicyCenter.dbo.pctl_CA7GarageServiceCond|pctl_CA7GarageServiceCond_TypeCode_Subtype / pctl_CA7GarageServiceCond_Name_Subtype / pctl_CA7GarageServiceCond_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7GarageServiceCond_TypeCode_Subtype / pctl_CA7GarageServiceCond_Name_Subtype / pctl_CA7GarageServiceCond_Description_Subtype
PolicyCenter.dbo.pcx_ca7garageservicecov|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7garageservicecov|Currency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
PolicyCenter.dbo.pcx_ca7garageservicecov|Subtype|ID|PolicyCenter.dbo.pctl_CA7GarageServiceCov|pctl_CA7GarageServiceCov_TypeCode / pctl_CA7GarageServiceCov_Name / pctl_CA7GarageServiceCov_Description|TypeCode / Name / Description|Y|pctl_CA7GarageServiceCov_TypeCode_Subtype / pctl_CA7GarageServiceCov_Name_Subtype / pctl_CA7GarageServiceCov_Description_Subtype
PolicyCenter.dbo.pcx_ca7garageserviceexcl|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7garageserviceexcl|Currency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
PolicyCenter.dbo.pcx_ca7garageserviceexcl|Subtype|ID|PolicyCenter.dbo.pctl_CA7GarageServiceExcl|pctl_CA7GarageServiceExcl_TypeCode_Subtype / pctl_CA7GarageServiceExcl_Name_Subtype / pctl_CA7GarageServiceExcl_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7GarageServiceExcl_TypeCode_Subtype / pctl_CA7GarageServiceExcl_Name_Subtype / pctl_CA7GarageServiceExcl_Description_Subtype
PolicyCenter.dbo.pcx_ca7garagingzone|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pcx_ca7grgsrvsscheditem|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7grgsrvsscheditem|Subtype|ID|PolicyCenter.dbo.pctl_CA7GrgSrvsSchedItem|pctl_CA7GrgSrvsSchedItem_TypeCode_Subtype / pctl_CA7GrgSrvsSchedItem_Name_Subtype / pctl_CA7GrgSrvsSchedItem_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7GrgSrvsSchedItem_TypeCode_Subtype / pctl_CA7GrgSrvsSchedItem_Name_Subtype / pctl_CA7GrgSrvsSchedItem_Description_Subtype
PolicyCenter.dbo.pcx_ca7hireautoscheditem_ext|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7hireautoscheditem_ext|Jurisdiction|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction
PolicyCenter.dbo.pcx_ca7jurisdiction|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7jurisdiction|PreferredCoverageCurrency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
PolicyCenter.dbo.pcx_ca7jurisdiction|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pcx_ca7linemod|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7linemod|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pcx_ca7linemod|Subtype|ID|PolicyCenter.dbo.pctl_CA7LineMod|pctl_CA7LineMod_TypeCode / pctl_CA7LineMod_Name / pctl_CA7LineMod_Description|TypeCode / Name / Description|Y|pctl_CA7LineMod_TypeCode_Subtype / pctl_CA7LineMod_Name_Subtype / pctl_CA7LineMod_Description_Subtype
PolicyCenter.dbo.pcx_ca7linerf|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7lineschedconditem|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7lineschedconditem|Subtype|ID|PolicyCenter.dbo.pctl_CA7LineSchedCondItem|pctl_CA7LineSchedCondItem_TypeCode_Subtype / pctl_CA7LineSchedCondItem_Name_Subtype / pctl_CA7LineSchedCondItem_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7LineSchedCondItem_TypeCode_Subtype / pctl_CA7LineSchedCondItem_Name_Subtype / pctl_CA7LineSchedCondItem_Description_Subtype
PolicyCenter.dbo.pcx_ca7lineschedcovitem|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7lineschedcovitem|PreferredCoverageCurrency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
PolicyCenter.dbo.pcx_ca7lineschedcovitem|Subtype|ID|PolicyCenter.dbo.pctl_CA7LineSchedCovItem|pctl_CA7LineSchedCovItem_TypeCode / pctl_CA7LineSchedCovItem_Name / pctl_CA7LineSchedCovItem_Description|TypeCode / Name / Description|Y|pctl_CA7LineSchedCovItem_TypeCode_Subtype / pctl_CA7LineSchedCovItem_Name_Subtype / pctl_CA7LineSchedCovItem_Description_Subtype
PolicyCenter.dbo.pcx_ca7lineschedcovitemcov|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7lineschedcovitemcov|Currency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
PolicyCenter.dbo.pcx_ca7lineschedcovitemcov|Subtype|ID|PolicyCenter.dbo.pctl_CA7LineSchedCovItemCov|pctl_CA7LineSchedCovItemCov_TypeCode_Subtype / pctl_CA7LineSchedCovItemCov_Name_Subtype / pctl_CA7LineSchedCovItemCov_Description_Subtype|TypeCode / Name / Description|N|pctl_CA7LineSchedCovItemCov_TypeCode_Subtype / pctl_CA7LineSchedCovItemCov_Name_Subtype / pctl_CA7LineSchedCovItemCov_Description_Subtype
PolicyCenter.dbo.pcx_ca7namedindividual|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7namedindividual|PreferredCoverageCurrency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
PolicyCenter.dbo.pcx_ca7namedindividualcond|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_ca7namedindividualcond|Currency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
